Peter,Abbs,,,,,,
David,Acaster,,,,,,
Andrew,Walker,"At the time of publication, Andrew taught history, geography and English at Parade College in Bundoora. Andrew＊s research interests are in historiography and textual analysis and he is a passionate advocate for the relevance of the humanities in secondary education. As Parade College is a school for boys in Melbourne＊s northern suburbs, he wages a constant battle to make history exciting and engaging for teenage boys.",,,,,
Carolyn,Walker,"At the time of publication, Carolyn was Head of Legal Studies at Melbourne Grammar School and has been teaching the subject for 20 years. ",,,,,
Douglas,Wallace,"Douglas has been a Senior Mathematics Teacher at Wesley College, Melbourne for 20 years. He was Head of Mathematics from 1990 to 2000 and at the time of publication, he was College Curriculum and International Baccalaureate Coordinator.",,,,,
Jan,Wallace,Jan has an in-depth understanding of the New Zealand curriculum and its requirements as well as expertise in integrating new technologies. ,,,,,
Sally,Waller,"Sally Waller teaches History at all levels, including IB. She has also written a number of widely used educational textbooks for 16每18-year-olds.",,,,,
Katrina,Walsh,"At the time of publication, Katrina was Head Teacher of Home Economics and VET at Lisarow High School. Katrina has marked HSC exams for the past 11 years in Design and Technology, Textiles and Design and Hospitality.",,,,,
Roger,Walter,,,,,,
Derek,Ward,"Derek has taught mathematics at Sydney Grammar School since 1991, and at the time of publication was Master in Charge of Database Administration.",,,,,
Mary,Ward,,,,,,
Mark,Warman,,,,,,
Jodie,Warner,"At the time of publication, Jodie was teaching at Ruyton Girls＊ School.  She was the Appointed Coordinator of the Local Schools Psychology Teachers＊ Network for eastern Melbourne suburbs, and has presented at the annual PsyEd Psychology Teachers＊ Conference, at the STAV Psychology Teachers＊ Conference, and at internal professional learning staff days and has been a VCE exam marker and is involved in the Psychology Teacher＊s network.  ",,,,,
Ray,Watson,"At the time of publication, Ray was a lecturer in the department of Mathematics and Statistics at Melbourne University. He has been prominently involved with the external assessment of the VCE Specialist Maths since its inception in 1994.",,,,,
Elizabeth,Waud,Elizabeth has been a very active member of the mathematics community for many years and at the time of publication taught at Eltham College.,,,,,
Ken,Webb,"Ken graduated from the University of Oxford in 1973. In 1991 he took up a teaching post at Pymble Ladies＊ College and since then has worked there teaching Modern, Ancient and Extension History. Over the years, Ken has written many textbooks, study guides, journal and newspaper articles on a wide range of topics, has contributed to the work of colleagues, and has worked as a consultant on History documentaries. For several years he has been a member of the Independent Schools Examination Committee. Ken also has wide experience in the area of Stage 5 History in NSW. ",,,,,
Melissa,Webb,,,,,,
Paul,Webster,,,,,,
Philip,Webster,"At the time of publication, Philip was head of HSIE at Casimir College in Marrickville, after teaching for many years at Knox Grammar School. His area of expertise is in individual rights and the plight of minority groups in Australia.",,,,,
Greg,Weeks,,,,,,
Michelle,Weeks,,,,,,
Professor Herbert,Weil ,,,,,,
Professor Judith,Weil ,,,,,,
Leanne,Wells,,,,,,
Mike,Wells,Mike Wells has taught History for 38 years and is a senior examiner. He has written a biography of Bismarck and textbooks on Russia 1855-1964 and Sir Winston Churchill as well as teacher guides for AS Level and GCSE History.,,,,,
Susan,Wells,,,,,,
Arna,Wesley,"Arna is an experienced teacher who is passionate about technology education, having been the head of Technological and Applied Studies (TAS) at Loreto Kirribilli in Sydney for the last 14 years. Her doctorate thesis investigated the impact of mandated curriculum reform on teachers and she is conscious that teachers need support in the delivery of syllabuses.",,,,,
Emrys,Westacott,,,,,,
Alan,Wharton,"At the time of publication, Alan was Senior Business Management teacher at Caulfield Grammar School. He was also the editor of the Business Management section of the VCE Commerce Teachers＊ Association magazine.",,,,,
Karen,Whelan,Karen has experience teaching in both metro and rural Victorian schools. She has presented at numerous PsyEd Conferences.,,,,,
Sue,Whiting,,,,,,
Elizabeth,Whittome,,,,,,
Anna,Wieczorek,,,,,,
Edel,Wignell,,,,,,
Oscar,Wilde,,,,,,
Robbie J.,Williams,,,,,,
Tim,Williams,Tim began a career as an accountant in the late 1980＊s before a career change in the early 1990＊s. He has taught in both government and private schools and at the time of publication was head of Social Sciences at Abbotsleigh Anglican School for Girls.,,,,,
Richard,Willmott,,,,,,
Sarah,Wills,,,,,,
Anne,Wilson,,,,,,
Carole,Wilson,"At the time of publication, Carole was a Learning Support Technology Coordinator with more than 15 years experience teaching computing to middle and upper secondary students. She has run in每service to teachers on the application of technology in the classroom and has industry experience in the development of intranets and internet sites.",,,,,
Helen,Wilson,"Helen is a highly experienced teacher of VCE Legal Studies who has extensive experience in examining, reviewing and consultation for the VCAA.  At the time of publication she was the Acting Senior Campus Principal at Frankston High School and is the co-founder of the ＆Court in the Act＊ Legal Studies mooting competition.",,,,,
Alan,Winfield,,,,,,
Andrew,Woods,"Andrew is an experienced author of over 24 educational titles. He worked for 20 years as a primary classroom teacher at all year levels and for 7 years as a rural primary school Principal. At the time of publication, Andrew was working as a full time author from his home in North East Victoria, Andrew has produced well-received material in both the literacy and numeracy areas for a number of publishers.",,,,,
Richard,Woodside,,,,,,
Brian,Woolacott,"Brian graduated from the University of Melbourne in 1978 with a Bachelor of Science and a Diploma of Education. In 1979 he started his teaching career at Scotch College, Melbourne, and during his career he has taught at all secondary levels. For 13 years,
Brian was the Coordinator of Mathematics for Years 9 and 10 at Scotch College and during this time he was involved in co-authoring a number of textbooks for the Year 9 and 10 levels. At the time of publication, Brian was the Dean of Studies at Scotch College.",,,,,
Angela,Woollacott,"At the time of publication, Angela was the Manning Clark Professor of History at the Australian National University and Vice President of the Australian Historical Association.  Angela has taught in the fields of Australian history, British Empire history, transnational history, gender history and settler colonialism, and serves on the boards of several national and international journals.",,,,,
Sara,Woolley,Sara completed an Honours degree in Mathematics at the University of Tasmania before completing her education training at the University of Melbourne. She has taught mathematics in Victoria from years 7 to 12 since 2006 and likes to try and build an enjoyment and understanding of maths in her students.   ,,,,,
Mike,Worth,"Mike studied design education at the University of Wolverhampton (UK) before coming to Australia. His teaching career began in 1985 and has spanned high schools, Further Education (TAFE) and West Herts College of Higher Education as a Senior Lecturer in 3D Design. Michael has previous experience as a HSC examiner in addition to being an active member of the Design and Technology Association.",,,,,
Andrew,Wrenn,,,,,,
Sarah,Wright,,,,,,
Augusta,Zeeng,"Formerly a Media and Photography teacher at Eltham College, Augusta was the Education Officer at the Victorian branch of ATOM (Australian Teachers of Media) until the end of 2011. She has been consuming media in all its forms for as long as she can remember and producing media in both creative and production roles. ",,,,,
Caroline,Zilboorg,,,,,,
Paul,Fannon,"Paul Fannon is a teacher at the Stephen Perse Foundation (IB School of the Year 2010/11). He has nine years＊ experience of teaching IB Mathematics from Studies to Further Mathematics, as well as Theory of Knowledge and A Levels (OCR). He has a background as a researcher in both the physical and biological sciences.",,,,,
Vesna,Kadelburg,"At the time of publication, Vesna Kadelburg was a teacher at the Stephen Perse Foundation (IB school of the year 2010/11). She has six years＊ experience of teaching IB Mathematics at all levels. Whilst Head of Mathematics at Mander Portman Woodward College, she taught A Levels for all boards. She has represented both England and Serbia in international mathematics competitions and currently trains the UK mathematics team.",,,,,
Ben,Woolley,Ben Woolley is a teacher at the Stephen Perse Foundation (IB school of the year 2010/11). He has four years＊ experience of teaching IB Mathematics and A Level (OCR). He has a background in epidemiology and is a qualified vet!,,,,,
Stephen,Ward,"At the time of publication, Stephen Ward was Head of Sixth Form at Lancing College in West Sussex where he was also responsible for the Gifted and Talented Programme for Mathematics. He has 6 years experience of teaching A Level Mathematics and Further Mathematics (Edexcel and OCR) and as well as an undergraduate and Masters degree in Mathematics he also has a background in Educational research and Economics.",,,,,
Mark,Abrioux,"Marc Abrioux has served as senior administrator and Head of two IB World Schools, most recently the United World College of the Adriatic. A Team Leader for assessment and for IBDP Authorisation Visits, he also leads workshops for senior administrators and provides consultancies for schools actively considering the introduction or the development of the IBDP.",,,,,
Jill,Rutherford,"Jill Rutherford has some 30 years of teaching and administrative experience within international and UK national schools. At the time of publication she was an IB consultant, Academic Director of Ibicus international (which works in cooperation with IB offering teacher training) and on the board of ACS International Schools. Previous positions have included being the first Director of the IB Diploma at Oakham School, England. She holds two degrees from the University of Oxford.",,,,,
